tile_id,source,coverage_id,wcs_version,metadata_provenance,requested_bounds_epsg27700,requested_shape,recorded_response_bounds_epsg27700,recorded_response_shape,recorded_response_transform,policy_version,policy_acceptance,policy_name,rejection_category,coverage_relationship,geometric_pattern,resolution_changed,target_support_cells,target_cells_without_recorded_support,england_land_cells_100m,missing_support_cells_over_land,missing_support_cells_outside_land,historical_alignment_performed,historical_alignment_method,historical_reprojection_evidence,evidence_based_classification,proposed_disposition
r0003c0031,airport,dac9cba4-abe7-43bd-b8e9-8a83da52edd8__Airport_Noise_ALL_Lden,2.0.1,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[392595.0,617595.0,402605.0,627605.0]","[1000,1000]",,,,1,skipped,,,outside declared coverage,skipped-no-raw-grid,,,,,,,,,not recorded,Deliberately skipped source request,Retain explicit airport outside-domain skip; no acoustic presence is asserted
r0003c0032,road,562c9d56-7c2d-4d42-83bb-578d6e97a517:Road_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[402600.0,617600.0,412600.0,627600.0]","[1000,1000]","[402600.0,617600.0,412600.0,627600.0]","[1000,1000]","[10.0,0.0,402600.0,0.0,-10.0,627600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,10000,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0003c0032,rail,3fb3c2d7-292c-4e0a-bd5b-d8e4e1fe2947:Rail_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[402600.0,617600.0,412600.0,627600.0]","[1000,1000]","[402600.0,617600.0,412600.0,627600.0]","[1000,1000]","[10.0,0.0,402600.0,0.0,-10.0,627600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,10000,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0003c0032,airport,dac9cba4-abe7-43bd-b8e9-8a83da52edd8__Airport_Noise_ALL_Lden,2.0.1,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[402595.0,617595.0,412605.0,627605.0]","[1000,1000]",,,,1,skipped,,,outside declared coverage,skipped-no-raw-grid,,,,,,,,,not recorded,Deliberately skipped source request,Retain explicit airport outside-domain skip; no acoustic presence is asserted
r0003c0033,road,562c9d56-7c2d-4d42-83bb-578d6e97a517:Road_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[412600.0,617600.0,422600.0,627600.0]","[1000,1000]","[412600.0,617600.0,422600.0,627600.0]","[1000,1000]","[10.0,0.0,412600.0,0.0,-10.0,627600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,10000,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0003c0033,rail,3fb3c2d7-292c-4e0a-bd5b-d8e4e1fe2947:Rail_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[412600.0,617600.0,422600.0,627600.0]","[1000,1000]","[412600.0,617600.0,422600.0,627600.0]","[1000,1000]","[10.0,0.0,412600.0,0.0,-10.0,627600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,10000,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0003c0033,airport,dac9cba4-abe7-43bd-b8e9-8a83da52edd8__Airport_Noise_ALL_Lden,2.0.1,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[412595.0,617595.0,422605.0,627605.0]","[1000,1000]",,,,1,skipped,,,outside declared coverage,skipped-no-raw-grid,,,,,,,,,not recorded,Deliberately skipped source request,Retain explicit airport outside-domain skip; no acoustic presence is asserted
r0003c0034,road,562c9d56-7c2d-4d42-83bb-578d6e97a517:Road_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[422600.0,617600.0,432600.0,627600.0]","[1000,1000]","[422600.0,617600.0,432600.0,627600.0]","[1000,1000]","[10.0,0.0,422600.0,0.0,-10.0,627600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,2379,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0003c0034,rail,3fb3c2d7-292c-4e0a-bd5b-d8e4e1fe2947:Rail_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[422600.0,617600.0,432600.0,627600.0]","[1000,1000]","[422600.0,617600.0,432600.0,627600.0]","[1000,1000]","[10.0,0.0,422600.0,0.0,-10.0,627600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,2379,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0003c0034,airport,dac9cba4-abe7-43bd-b8e9-8a83da52edd8__Airport_Noise_ALL_Lden,2.0.1,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[422595.0,617595.0,432605.0,627605.0]","[1000,1000]",,,,1,skipped,,,outside declared coverage,skipped-no-raw-grid,,,,,,,,,not recorded,Deliberately skipped source request,Retain explicit airport outside-domain skip; no acoustic presence is asserted
r0004c0029,road,562c9d56-7c2d-4d42-83bb-578d6e97a517:Road_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[372600.0,607600.0,382600.0,617600.0]","[1000,1000]","[372600.0,607600.0,382600.0,617600.0]","[1000,1000]","[10.0,0.0,372600.0,0.0,-10.0,617600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,2349,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0004c0029,rail,3fb3c2d7-292c-4e0a-bd5b-d8e4e1fe2947:Rail_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[372600.0,607600.0,382600.0,617600.0]","[1000,1000]","[372600.0,607600.0,382600.0,617600.0]","[1000,1000]","[10.0,0.0,372600.0,0.0,-10.0,617600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,2349,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0004c0029,airport,dac9cba4-abe7-43bd-b8e9-8a83da52edd8__Airport_Noise_ALL_Lden,2.0.1,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[372595.0,607595.0,382605.0,617605.0]","[1000,1000]",,,,1,skipped,,,outside declared coverage,skipped-no-raw-grid,,,,,,,,,not recorded,Deliberately skipped source request,Retain explicit airport outside-domain skip; no acoustic presence is asserted
r0004c0030,road,562c9d56-7c2d-4d42-83bb-578d6e97a517:Road_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[382600.0,607600.0,392600.0,617600.0]","[1000,1000]","[382600.0,607600.0,392600.0,617600.0]","[1000,1000]","[10.0,0.0,382600.0,0.0,-10.0,617600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,8926,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0004c0030,rail,3fb3c2d7-292c-4e0a-bd5b-d8e4e1fe2947:Rail_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[382600.0,607600.0,392600.0,617600.0]","[1000,1000]","[382600.0,607600.0,392600.0,617600.0]","[1000,1000]","[10.0,0.0,382600.0,0.0,-10.0,617600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,8926,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0004c0030,airport,dac9cba4-abe7-43bd-b8e9-8a83da52edd8__Airport_Noise_ALL_Lden,2.0.1,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[382595.0,607595.0,392605.0,617605.0]","[1000,1000]",,,,1,skipped,,,outside declared coverage,skipped-no-raw-grid,,,,,,,,,not recorded,Deliberately skipped source request,Retain explicit airport outside-domain skip; no acoustic presence is asserted
r0004c0031,road,562c9d56-7c2d-4d42-83bb-578d6e97a517:Road_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[392600.0,607600.0,402600.0,617600.0]","[1000,1000]","[392600.0,607600.0,402600.0,617600.0]","[1000,1000]","[10.0,0.0,392600.0,0.0,-10.0,617600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,10000,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0004c0031,rail,3fb3c2d7-292c-4e0a-bd5b-d8e4e1fe2947:Rail_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[392600.0,607600.0,402600.0,617600.0]","[1000,1000]","[392600.0,607600.0,402600.0,617600.0]","[1000,1000]","[10.0,0.0,392600.0,0.0,-10.0,617600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,10000,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0004c0031,airport,dac9cba4-abe7-43bd-b8e9-8a83da52edd8__Airport_Noise_ALL_Lden,2.0.1,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[392595.0,607595.0,402605.0,617605.0]","[1000,1000]",,,,1,skipped,,,outside declared coverage,skipped-no-raw-grid,,,,,,,,,not recorded,Deliberately skipped source request,Retain explicit airport outside-domain skip; no acoustic presence is asserted
r0004c0032,road,562c9d56-7c2d-4d42-83bb-578d6e97a517:Road_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[402600.0,607600.0,412600.0,617600.0]","[1000,1000]","[402600.0,607600.0,412600.0,617600.0]","[1000,1000]","[10.0,0.0,402600.0,0.0,-10.0,617600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,10000,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0004c0032,rail,3fb3c2d7-292c-4e0a-bd5b-d8e4e1fe2947:Rail_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[402600.0,607600.0,412600.0,617600.0]","[1000,1000]","[402600.0,607600.0,412600.0,617600.0]","[1000,1000]","[10.0,0.0,402600.0,0.0,-10.0,617600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,10000,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0004c0032,airport,dac9cba4-abe7-43bd-b8e9-8a83da52edd8__Airport_Noise_ALL_Lden,2.0.1,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[402595.0,607595.0,412605.0,617605.0]","[1000,1000]",,,,1,skipped,,,outside declared coverage,skipped-no-raw-grid,,,,,,,,,not recorded,Deliberately skipped source request,Retain explicit airport outside-domain skip; no acoustic presence is asserted
r0004c0033,road,562c9d56-7c2d-4d42-83bb-578d6e97a517:Road_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[412600.0,607600.0,422600.0,617600.0]","[1000,1000]","[412600.0,607600.0,422600.0,617600.0]","[1000,1000]","[10.0,0.0,412600.0,0.0,-10.0,617600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,10000,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0004c0033,rail,3fb3c2d7-292c-4e0a-bd5b-d8e4e1fe2947:Rail_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[412600.0,607600.0,422600.0,617600.0]","[1000,1000]","[412600.0,607600.0,422600.0,617600.0]","[1000,1000]","[10.0,0.0,412600.0,0.0,-10.0,617600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,10000,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0004c0033,airport,dac9cba4-abe7-43bd-b8e9-8a83da52edd8__Airport_Noise_ALL_Lden,2.0.1,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[412595.0,607595.0,422605.0,617605.0]","[1000,1000]",,,,1,skipped,,,outside declared coverage,skipped-no-raw-grid,,,,,,,,,not recorded,Deliberately skipped source request,Retain explicit airport outside-domain skip; no acoustic presence is asserted
r0004c0034,road,562c9d56-7c2d-4d42-83bb-578d6e97a517:Road_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[422600.0,607600.0,432600.0,617600.0]","[1000,1000]","[422600.0,607600.0,432600.0,617600.0]","[1000,1000]","[10.0,0.0,422600.0,0.0,-10.0,617600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,3343,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0004c0034,rail,3fb3c2d7-292c-4e0a-bd5b-d8e4e1fe2947:Rail_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[422600.0,607600.0,432600.0,617600.0]","[1000,1000]","[422600.0,607600.0,432600.0,617600.0]","[1000,1000]","[10.0,0.0,422600.0,0.0,-10.0,617600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,3343,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0004c0034,airport,dac9cba4-abe7-43bd-b8e9-8a83da52edd8__Airport_Noise_ALL_Lden,2.0.1,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[422595.0,607595.0,432605.0,617605.0]","[1000,1000]",,,,1,skipped,,,outside declared coverage,skipped-no-raw-grid,,,,,,,,,not recorded,Deliberately skipped source request,Retain explicit airport outside-domain skip; no acoustic presence is asserted
